"CP","XCOORD","YCOORD"
"37357",-101.744089889195,21.1407004355903
"37358",-101.728166101595,21.146574344962
"37360",-101.697394814525,21.1216219414186
"37364",-101.691488664232,21.114251443215
"37366",-101.694608102268,21.1190782091707
"37368",-101.705491208035,21.1230060758521
"37369",-101.704043170018,21.1220325122006
"37370",-101.67869802763,21.1159213985965
"37371",-101.62734234802,21.1398396368862
"37380",-101.686524727155,21.1123429730955
"37390",-101.689309250246,21.10632366121
"37400",-101.723159212905,21.1189801968298
"37407",-101.729323804516,21.1049910796737
"37408",-101.72786684177,21.1173534740396
"37410",-101.707740677725,21.1141397011921
"37415",-101.707161885806,21.1149564957689
"37416",-101.707180180609,21.1091314930435
"37417",-101.709477182963,21.1107056716135
"37419",-101.716342141668,21.1100245191902
"37420",-101.696021448812,21.1133163560818
"37425",-101.701496213395,21.1163516840367
"37426",-101.702142000722,21.1188056826302
"37427",-101.595046670104,21.0968865610655
"37428",-101.70888346422,21.1184809425323
"37430",-101.676250290866,21.1289144396997
"37433",-101.757056738594,21.0929922321932
"37434",-101.73972657841,21.0918232033613
"37436",-101.733141585437,21.0973380422286
"37438",-101.710420192871,21.0976689115368
"37439",-101.720475602457,21.0978040673178
"37440",-101.711323672756,21.1037267902506
"37444",-101.70985619531,21.1054062169092
"37446",-101.712608082607,21.1036061967506
"37448",-101.70366455299,21.1045119912435
"37450",-101.699347819126,21.0997805233354
"37456",-101.702495067173,21.0977242239039
"37458",-101.689601510208,21.0961028934605
"37459",-101.70031910314,21.100579776538
"37460",-101.682913077057,21.0980670153199
"37468",-101.679862364524,21.0984390161156
"37470",-101.675767410109,21.0950075842503
"37478",-101.641386207678,21.1015763579548
"37479",-101.669605547109,21.0967057439689
"37480",-101.661267798638,21.0960305325142
"37487",-101.671120136725,21.1049604169649
"37490",-101.690739205179,21.0897662917823
"37499",-101.692856615854,21.090469947682
"37500",-101.659518413172,21.112238630785
"37510",-101.65171202977,21.106754047385
"37520",-101.662290523677,21.1237911997428
"37530",-101.644285004912,21.1007335307482
"37536",-101.652240291181,21.0873182103668
"37538",-101.634918805509,21.0784867086664
"37539",-101.635435312254,21.0843729214465
"37545",-101.626134269707,21.0886757436969
"37547",-101.629434680731,21.140040555482
"37548",-101.617539321198,21.0627174254499
"37549",-101.623965270116,21.0719223693414
"37550",-101.654427336792,21.1042253381872
"37555",-101.672416960309,21.1449064063233
"37557",-101.66951411205,21.0904810541969
"37560",-101.673252488442,21.0861578434989
"37570",-101.650158772226,21.0797923069469
"37600",-101.214921566211,21.4772774593714
"37610",-101.068356120151,21.6127970396719
"37611",-101.203876134425,21.4738214946448
"37620",-101.224362840448,21.4853724502441
"37666",-101.719094443437,21.0778777601973
"37667",-101.7480349036,21.0769593584506
"37670",-101.576435272758,21.1134115052075
"37673",-101.638022792503,21.1592796949703
"37680",-101.579516170941,21.0249771017682
"37685",-101.645751480378,21.0986676742176
"37700",-100.742513519018,20.9081847155646
"37710",-100.747860894335,20.9239595182636
"37712",-100.718447238664,20.8972763429153
"37715",-100.740483792241,20.9238745802199
"37717",-100.744615914059,20.9253105824641
"37720",-100.735455816471,20.9161606285168
"37725",-100.735900564817,20.922336749056
"37729",-100.738758906117,20.9191558982295
"37730",-100.753788083414,20.9185099440484
"37732",-100.756834263822,20.9299401551412
"37733",-100.754606984139,20.9234796817342
"37734",-100.755955451358,20.9200661253612
"37735",-100.75987039983,20.9077146115937
"37736",-100.761143091193,20.9198396559611
"37737",-100.756970922304,20.9238799738653
"37738",-100.760787843947,20.9244924246483
"37746",-100.718359999283,20.9030926284981
"37747",-100.729008379972,20.9025752582915
"37748",-100.719019246741,20.9116429642352
"37750",-100.752218388065,20.9077236102501
"37753",-100.758219210974,20.9132864259828
"37754",-100.755443052948,20.9053388877801
"37755",-100.764690096947,20.9119315491097
"37760",-100.747127720138,20.8984102638085
"37765",-100.751715358405,20.8970182460242
"37769",-100.741440822782,20.9038197011586
"37770",-100.746358176614,20.9043981930529
"37773",-100.744461430983,20.9072020864784
"37775",-100.733209972386,20.9052254274761
"37776",-100.739016310588,20.900637480928
"37777",-100.742751276083,20.9053527702498
"37850",-100.873569376359,21.4672914345533
"37860",-101.256997450834,21.2727202072885
"37880",-100.644359482586,21.0447577393881
"37884",-100.761995595068,20.9048949992886
"37910",-100.491097525924,21.2878096261291
"37920",-100.208948145697,21.2112227577037
"37940",-99.7188548050689,21.2675772793248
"37950",-100.074221745848,21.1412806695785
"37960",-100.319800504807,21.1421447024369
"37970",-100.160207927242,21.1002935514782
"37991",-100.32225964844,21.0413202800501
"38000",-100.813630799269,20.5210517925501
"38010",-100.818667807151,20.5446175417354
"38013",-100.843598232209,20.5524973791503
"38014",-100.824411757101,20.5335775666797
"38016",-100.841807569845,20.5522048771377
"38017",-100.827916117983,20.5559145979564
"38018",-100.823201632556,20.5638777518374
"38019",-100.814927867334,20.5703822565327
"38020",-100.835569918563,20.5314136579248
"38023",-100.835228332257,20.5253218650665
"38024",-100.848604059318,20.5269744099861
"38027",-100.838924224757,20.533063913611
"38028",-100.839846294957,20.5434011561852
"38030",-100.800813847679,20.5435033880447
"38033",-100.804824706066,20.5349018372914
"38034",-100.789440696582,20.5350706344576
"38035",-100.789813638838,20.5472809393858
"38036",-100.781402914594,20.5509705518261
"38040",-100.830473430784,20.5318352629033
"38044",-100.83418181108,20.5198850421645
"38046",-100.823592278663,20.5223502319838
"38047",-100.81973735197,20.5259868348317
"38048",-100.820659125651,20.529274474547
"38050",-100.804137062593,20.5265245592696
"38057",-100.801932355856,20.528393589705
"38060",-100.833656327131,20.5152345129516
"38065",-100.818652194849,20.5118991623576
"38067",-100.826387150951,20.5180272030185
"38068",-100.820559134429,20.5192080823305
"38070",-100.823908318179,20.5182167780999
"38078",-100.804119581041,20.515931102017
"38079",-100.811280382829,20.5141491508005
"38080",-100.791833234036,20.5175515421647
"38085",-100.791470551932,20.5048899436987
"38088",-100.789452969874,20.526448247555
"38089",-100.795347891332,20.5313448110222
"38090",-100.814422193702,20.5055806620202
"38095",-100.805412306819,20.4937673151741
"38096",-100.819730860325,20.4933342836639
"38097",-100.803947131268,20.5076930587787
"38098",-100.824321298635,20.5052242181139
"38099",-100.832026862595,20.5047457389127
"38100",-100.761484692996,20.6328047262943
"38110",-100.845086923214,20.5694631615587
"38117",-100.856254031746,20.5470814322612
"38120",-100.800213554261,20.600689735258
"38130",-100.747288726927,20.5712143225755
"38140",-100.800940412527,20.4404714631737
"38142",-100.818241853512,20.4784927768476
"38145",-100.74870155899,20.4701004929554
"38150",-100.759979710242,20.4164916516643
"38152",-100.748911479887,20.4265210547102
"38153",-100.751757673067,20.4203843529155
"38154",-100.757686133396,20.4223243786751
"38155",-100.762548392685,20.4260497176002
"38160",-100.681880914099,20.5466906941071
"38165",-100.696502555352,20.5815418272994
"38180",-100.570761473323,20.5725225921719
"38190",-100.632663206102,20.5076858242075
"38191",-100.65411113802,20.4868862156765
"38193",-100.671767000485,20.5315569047396
"38200",-100.755665576653,20.7058312533804
"38202",-100.754938317137,20.7090589492738
"38203",-100.757700388225,20.700789487589
"38204",-100.756669278796,20.7301867358593
"38210",-100.746679453399,20.6669176804688
"38220",-100.839562680635,20.7073278975021
"38240",-100.992633551853,20.6001138899282
"38260",-101.001238743996,20.5174056231224
"38271",-101.072571718504,20.5317644530896
"38272",-101.065020535507,20.5208869075862
"38280",-101.064104581203,20.5212249846444
"38349",-101.289507060221,20.9785682357937
"38441",-101.364418220664,20.2754373103804
"38450",-101.182835098751,20.3103127790687
"38470",-101.070186989744,20.3733052117605
"38471",-101.024209881115,20.3205563425071
"38472",-101.069058810937,20.3686165521434
"38473",-101.061379839671,20.3751652393866
"38480",-100.947080508761,20.372239987368
"38484",-100.945603485181,20.3776566695853
"38485",-101.040060159184,20.4642926462235
"38500",-100.620533522869,20.4573946413644
"38502",-100.639589447625,20.459189884893
"38510",-100.543446136622,20.5068641942727
"38511",-100.538359602783,20.5128381028823
"38540",-100.501276320523,20.1389449707417
"38542",-100.507611037853,20.1596763667222
"38543",-100.503544752735,20.1447408457225
"38544",-100.512749679259,20.1428749323335
"38562",-101.39176087748,20.1039327860075
"38590",-100.365243585893,20.2046749147593
"38594",-100.373728491883,20.200080363415
"38595",-100.363729229021,20.2071741453303
"38600",-100.723437372172,20.0308597849429
"38610",-100.711621539008,20.0471473085929
"38612",-100.719885768095,20.0427523975761
"38613",-100.704931757498,20.0440017923208
"38614",-100.718434920041,20.047847848335
"38620",-100.731002092911,20.0337915104561
"38623",-100.728133839194,20.0391761837162
"38624",-100.726627776705,20.0433728751327
"38625",-100.734156393183,20.0290637107623
"38630",-100.730119104261,20.0331166838751
"38640",-100.727563073766,20.0248953127071
"38642",-100.73360880416,20.0197147471213
"38650",-100.716070835512,20.0209853125033
"38652",-100.718851358322,20.0166785931349
"38653",-100.72201227927,20.0207047206007
"38654",-100.721920045661,20.0235390208431
"38660",-100.718112529537,20.0245704265776
"38663",-100.687757687918,20.0340749048339
"38664",-100.688763902727,20.0259224064885
"38670",-100.72113002823,20.0106830652973
"38672",-100.729999870104,20.0156285728401
"38674",-100.726630127443,20.0086408179192
"38676",-100.731301242879,20.0009693217687
"38679",-100.735586367995,20.0249252531507
"38680",-100.707825692264,20.0374370956076
"38683",-100.697212172156,20.0348523853057
"38720",-100.806189958473,20.2839651858174
"38730",-100.763150908354,20.1437390660704
"38770",-100.931562019693,19.962608554566
"38771",-100.695422070997,20.0328959665694
"38785",-100.717987310407,20.0007745711088
"38790",-100.524154042388,20.002032944569
"38900",-100.877230022543,20.2129710775043
"38903",-100.840562403347,20.214352291769
"38911",-101.00149924751,20.2804120623028
"38921",-101.021215365267,20.2320263705233
"38930",-100.965777592557,20.2464173762294
"38931",-100.963040959025,20.2046197161904
"38933",-100.939680923011,20.2275527151214
"38940",-101.129018276939,20.2126633911332
"38943",-101.042588175779,20.1985171919603
"38960",-101.33888347698,20.1569737230333
"38970",-100.995428199747,20.1735970138609
"39000",-99.5007306207438,17.5529669733199
"39010",-99.5157046483624,17.5673894979842
"39012",-99.5040068994872,17.564356923579
"39014",-99.5067977947309,17.5680211937264
"39015",-99.5029662518391,17.5715218389781
"39016",-99.5173198597798,17.5744236753578
"39017",-99.509393837656,17.5743439587032
"39020",-99.5018502013409,17.5635621035875
"39022",-99.4945773332517,17.5606892101405
"39025",-99.4979732715268,17.5661974987485
"39026",-99.5020802840594,17.5658103116449
"39028",-99.4949813721944,17.5672386775513
"39030",-99.5097760115826,17.5579253594732
"39034",-99.5103473461934,17.5566341453977
"39036",-99.5110335845982,17.5605658762833
"39038",-99.5140831442647,17.5598257583032
"39040",-99.4917679891045,17.5541296188043
"39043",-99.4877713967147,17.5491738035859
"39044",-99.4840646560681,17.5521186849674
"39047",-99.488291956941,17.5567597932526
"39048",-99.4905241898193,17.5583403403044
"39049",-99.4967750770833,17.5614684951675
"39050",-99.5102955840142,17.5493307680178
"39056",-99.5200007754315,17.5422528671849
"39058",-99.5167647920968,17.5548075444706
"39060",-99.499033046314,17.5460854815763
"39068",-99.5018228339381,17.5496227221295
"39069",-99.496142757643,17.5519526564922
"39070",-99.4963428579763,17.5279986855406
"39073",-99.5204965554898,17.5374262836278
"39074",-99.50043012997,17.5314297835177
"39075",-99.5063702572339,17.5391528872428
"39077",-99.5071379927168,17.5349837747818
"39078",-99.50923646574,17.5366839380381
"39079",-99.5057770631379,17.5389749478794
"39080",-99.5018256623138,17.5437113908166
"39085",-99.487781337459,17.5455301122095
"39086",-99.4915919210856,17.539413309673
"39087",-99.4921936224341,17.5383806370199
"39089",-99.4893746205798,17.5454739178257
"39090",-99.4876333597909,17.5327879955418
"39095",-99.4813596732042,17.5214001708001
"39096",-99.4833474473714,17.5258869224661
"39097",-99.4791888764449,17.5355260906388
"39300",-99.8985426099623,16.8529629264938
"39350",-99.8931757456867,16.8588801984311
"39355",-99.8915727285891,16.8562852380427
"39358",-99.8916141160238,16.8693753092201
"39370",-99.7759327799777,16.7831634570603
"39390",-99.8992513216122,16.8356727482343
"39400",-99.849298139351,16.8777814402464
"39405",-99.9489506037435,16.8850567798138
"39407",-99.956997688347,16.8964216286128
"39412",-99.9457765465042,16.8794230768199
"39422",-99.9403009336838,16.8733204289851
"39430",-99.9331562729434,16.8705518517951
"39460",-99.9263708902968,16.8641913623543
"39470",-99.9239801044677,16.8592056018
"39490",-99.9074655397139,16.8478554041474
"39499",-99.9058330731493,16.8484649794123
"39500",-99.8956734261063,16.8737584909361
"39510",-99.8990397567073,16.8772918279821
"39520",-99.9077092967901,16.87272981807
"39528",-99.9102328739102,16.8712177723684
"39530",-99.9038274486906,16.8708504352098
"39540",-99.9174975613592,16.8626204366542
"39550",-99.9038786351237,16.8662616252178
"39560",-99.902256895998,16.861798912478
"39573",-99.8870328206283,16.8636092206687
"39580",-99.9105755949341,16.8577804379201
"39590",-99.9013241558814,16.8568286557261
"39600",-99.8716516528333,16.8771462719742
"39610",-99.8875062936065,16.8760272813904
"39613",-99.8814086619357,16.875407609177
"39620",-99.8593005718207,16.8812524819237
"39630",-99.8892612443803,16.8626234211281
"39640",-99.8767629559879,16.8681700578279
"39650",-99.8656275216007,16.8734588847053
"39660",-99.8529747059534,16.8748471189518
"39670",-99.8710611118433,16.8621483745017
"39679",-99.8759029294651,16.8604270930476
"39680",-99.8698663517905,16.8679372302123
"39689",-99.8616954285181,16.8658852420525
"39690",-99.8612870863078,16.8597899571774
"39700",-99.8378816061987,16.910365677331
"39704",-99.8454507213938,16.9138642816927
"39710",-99.8206278533856,16.8840407101974
"39713",-99.8169348443878,16.9165630399992
"39715",-99.8246538244868,16.8917361633127
"39740",-99.8480463709701,16.884317077015
"39746",-99.8445584290591,16.889007958212
"39747",-99.8531443590818,16.8920663832909
"39750",-99.8321716660372,16.9201426542536
"39753",-99.8293757888918,16.9172647266368
"39759",-99.8437493293256,16.9007409896412
"39770",-99.8419473250605,16.8951999342028
"39773",-99.8546858913949,16.9058582177772
"39774",-99.8495811824855,16.8988578353471
"39780",-99.8406833699127,16.8805384891277
"39790",-99.8646209422712,16.8607164622483
"39799",-99.8295363632166,16.8823520481363
"39810",-99.8154895059851,16.8520518399332
"39813",-99.8093064080167,16.8420808291547
"39814",-99.8138873601243,16.8461942190814
"39820",-99.8440327109714,16.827438521576
"39840",-99.8417678185714,16.8602062726001
"39845",-99.8425521695917,16.8524873428217
"39850",-99.8473145414779,16.851202029506
"39860",-99.8551417158324,16.8350017321254
"39865",-99.8455570450585,16.8358161356648
"39867",-99.8624815530871,16.8162123835734
"39880",-99.837654989312,16.805697953122
"39887",-99.8458492705559,16.8159027899831
"39890",-99.7985737644443,16.7993951342701
"39893",-99.7446889435979,16.7626242639972
"39897",-99.7941400443271,16.8022318276581
"39898",-99.8255720296007,16.8296830966309
"39900",-99.9832835376674,16.8912869731256
"39903",-99.8185685042183,16.877948806647
"39906",-99.8040658982109,16.8207827468464
"39908",-99.777375147242,16.8299571090789
"39932",-99.7308627929686,16.8253861451236
"41120",-99.0275112645028,17.4516691423662
"41702",-98.456045451246,17.1926313024295
"42000",-98.7347769245724,20.1244004247174
"42004",-98.7329265266776,20.1296980348024
"42010",-98.7313761430282,20.1323442883467
"42014",-98.7298053457742,20.1381086563098
"42015",-98.7352525868819,20.13297900829
"42018",-98.7251370266986,20.1354620749901
"42020",-98.7469978468652,20.1314724658342
"42026",-98.7458096717379,20.1307689018156
"42027",-98.7390193253126,20.1281978368131
"42029",-98.7414267986446,20.1316122194977
"42030",-98.7542908039918,20.1241835537505
"42032",-98.7706494939542,20.1194045499646
"42033",-98.7599885552623,20.1178561183427
"42034",-98.7571449648555,20.1180550639193
"42035",-98.7642197820264,20.1200982441913
"42036",-98.7607120251728,20.1228513080662
"42039",-98.7677375225902,20.1261563272269
"42040",-98.7435013671925,20.1227171486484
"42050",-98.7295633291398,20.1224147638827
"42055",-98.7190207893083,20.1276210706226
"42056",-98.7252829371522,20.1268798082422
"42057",-98.7272608307698,20.1298309080849
"42058",-98.7234610123496,20.1217342895082
"42060",-98.7425311604051,20.1182720308574
"42064",-98.7513359010642,20.1086332134317
"42070",-98.7210219261806,20.1177933894786
"42075",-98.7187586912553,20.108593151084
"42078",-98.7196054862093,20.1141701045502
"42079",-98.717185503275,20.1232148465591
"42080",-98.7619433407184,20.1000475867617
"42082",-98.787521736227,20.066960958803
"42083",-98.7752668176838,20.0598128148909
"42084",-98.7836213163619,20.0939255544401
"42086",-98.7541238642683,20.0934860926148
"42087",-98.7570175661986,20.1097109437084
"42088",-98.7851357078479,20.1155808143401
"42090",-98.734489045083,20.1077383667532
"42092",-98.7476254624108,20.0970208506412
"42094",-98.7423751639728,20.1006698049976
"42095",-98.7315163315414,20.1051560994999
"42096",-98.7143106172019,20.1262131171177
"42097",-98.7338555287789,20.1092463778714
"42098",-98.7385513313203,20.1133998203603
"42103",-98.7675499052753,20.1020858688504
"42110",-98.8321610739509,20.1029324560695
"42111",-98.8040424142409,20.0329131814983
"42119",-98.8062721587146,20.0368578884346
"42180",-98.7006324892325,20.0703657858184
"42182",-98.7088563416913,20.1120182082703
"42183",-98.7124129138278,20.0892309422064
"42184",-98.7163530916452,20.0997435055252
"42185",-98.7566294949619,20.0568386813791
"42186",-98.7326932090498,20.0784911932026
"42523",-98.7198329755908,20.1103256849744
"42530",-98.6871644493973,17.0453117642179
"42760",-99.2598090924517,20.1765436912024
"42763",-99.2668647413295,20.1853761037096
"42764",-99.2312876791717,20.1588573617628
"42771",-99.2767953567514,20.1633053795505
"42852",-99.3349226009151,19.9098477387043
"42853",-99.3300504592258,19.9010405894069
"42854",-99.3510383204548,19.8979282672215
"42855",-99.3432071917502,19.9185034917367
"42884",-99.3383025594443,19.8891610707716
"42970",-99.2189752426401,20.0458665745676
"43600",-98.3702860428442,20.0833947241175
"43604",-98.3716269867919,20.0787657411922
"43610",-98.3535189666443,20.0992105374294
"43612",-98.361252903591,20.1006078143377
"43615",-98.3537131691423,20.1051370849967
"43624",-98.3747716745935,20.0940551945553
"43625",-98.3724780974137,20.092547869071
"43628",-98.3708013870669,20.101606356381
"43629",-98.3454874960945,20.1375638795714
"43630",-98.3621938977948,20.0913342947445
"43632",-98.3530081098141,20.0917428437975
"43633",-98.3406389278463,20.090280788793
"43640",-98.3769129206114,20.0868601603396
"43642",-98.384942616514,20.072883426518
"43646",-98.3757759177321,20.0802393694019
"43647",-98.3824714139154,20.0789949216464
"43648",-98.3884128653475,20.0846493621835
"43650",-98.3563319986045,20.084213113172
"43659",-98.3599098089067,20.0812855979664
"43660",-98.3766675547797,20.071607363017
"43669",-98.3814613098423,20.0742956720885
"43670",-98.3692702635482,20.0752409186082
"43680",-98.3564060853018,20.0776984745239
"43684",-98.349577764459,20.076263810121
"43685",-98.341163193059,20.0677792057094
"43688",-98.3593288451811,20.0732999269482
"43689",-98.3550894465607,20.0805378601375
"43695",-98.3626726726307,20.0622036855047
"43698",-98.3659948160768,20.0624312688472
"43704",-98.3897129191407,20.0739772618914
"43740",-98.3205210525494,20.0376448950607
"43745",-98.3074416092075,20.0141816331501
"43748",-98.329428867151,20.0481903660136
"43760",-98.3563590439242,20.0380849034916
"43762",-98.3619102766535,20.035009845341
"43763",-98.3667928692463,20.044539169494
"43764",-98.3720676189407,20.043413716055
"43770",-98.3572393543738,20.0536348658467
"43773",-98.3616675906771,20.0260540905727
"43774",-98.4210413839784,20.0633430328963
"43800",-98.9809479943424,19.8404321413411
"43802",-98.974965400494,19.8560157031356
"43803",-98.9669425005812,19.8422719037005
"43804",-98.9692260350718,19.8386670975488
"43806",-98.9862183999367,19.8259066589595
"43807",-98.9919163221023,19.8286022408939
"43808",-98.9886332626341,19.8390248472427
"43820",-98.959192854067,19.8117468885627
"43823",-98.9492129776111,19.8404539870083
"43840",-98.7849464638155,19.9787036905779
"43890",-98.8082476320216,19.8905364051073
"44100",-103.35082094229,20.6769269256624
"44110",-103.392546362386,20.6732656418793
"44130",-103.379767273402,20.6713779619021
"44140",-103.372276626231,20.6690447519125
"44160",-103.364091465111,20.6719215922463
"44170",-103.310492651423,20.6596421577722
"44180",-103.35102354086,20.6667310186806
"44190",-103.360135476957,20.6627390363182
"44200",-103.353288962067,20.6871230702911
"44210",-103.365130903423,20.7101141875767
"44216",-103.353460307359,20.7119386670131
"44218",-103.356544420255,20.7130205630937
"44220",-103.348242870978,20.709537977325
"44230",-103.339206010065,20.7171139209606
"44240",-103.326909929956,20.714240304073
"44248",-103.335019400034,20.7021552458079
"44249",-103.325270847049,20.722363376926
"44250",-103.321133560659,20.7301690086165
"44259",-103.309902975906,20.7364073489816
"44260",-103.357472221884,20.6980828571032
"44266",-103.350140019314,20.6982100091063
"44270",-103.343831269684,20.6929835545962
"44280",-103.340311179365,20.6870364894873
"44298",-103.340580710085,20.7046987001065
"44300",-103.30715601057,20.7132467847446
"44307",-103.318331265041,20.7147614140385
"44320",-103.323517037502,20.6924390344304
"44329",-103.319229318339,20.7042675503894
"44330",-103.312176267412,20.6941628386079
"44340",-103.329184537631,20.6896475197569
"44350",-103.31729945253,20.6900795346061
"44360",-103.335842506204,20.6744481436638
"44370",-103.321822329464,20.6782104788308
"44379",-103.331415058257,20.7006699798804
"44390",-103.294594949352,20.7200466779557
"44395",-103.309067802959,20.7196160473243
"44398",-103.302674204846,20.7274922571304
"44399",-103.29498998548,20.727632931898
"44400",-103.325147874126,20.6656089771941
"44410",-103.31321210685,20.6576903117273
"44420",-103.330511976582,20.6618940929949
"44430",-103.331286028318,20.657100702329
"44440",-103.345589315792,20.641125348607
"44450",-103.3415129492,20.6675581704611
"44460",-103.342061111278,20.6585006034704
"44467",-103.352479729495,20.6528153428062
"44469",-103.342530590875,20.6646331571744
"44470",-103.344475177932,20.6318868162806
"44490",-103.331398600395,20.6261130831269
"44500",-103.39239684501,20.6684175525614
"44510",-103.394967047393,20.6561665252731
"44520",-103.385364668929,20.6640357937205
"44530",-103.38544336962,20.6540792661501
"44535",-103.396278343125,20.647394905122
"44540",-103.389934781297,20.6458861122704
"44550",-103.391112743827,20.6526850892262
"44580",-103.394010566988,20.6397555624211
"44600",-103.370295992526,20.684363097332
"44610",-103.368617425224,20.7026499550981
"44620",-103.369171981518,20.6946703315872
"44630",-103.378996595769,20.698422526121
"44639",-103.387443955539,20.6966923038431
"44647",-103.38625541572,20.6934236955526
"44648",-103.376817261163,20.693219257435
"44657",-103.381940116576,20.6879827984227
"44660",-103.390149955594,20.7040980013193
"44670",-103.393712602396,20.6868789435682
"44680",-103.388090128284,20.6821915905665
"44689",-103.388434270352,20.6822912725204
"44690",-103.395921593394,20.6782661168889
"44700",-103.297264703809,20.6971774235789
"44710",-103.305772827531,20.677798780552
"44716",-103.299622685756,20.6875767430898
"44719",-103.305019577876,20.6840790159715
"44720",-103.279881643134,20.6900590882091
"44723",-103.293400068854,20.6793670798858
"44724",-103.290157565184,20.6806635566945
"44725",-103.283982764786,20.6867894917258
"44726",-103.281948157181,20.6942413407192
"44727",-103.285086899514,20.7002102815487
"44729",-103.275907142702,20.7005947795707
"44730",-103.312408987345,20.6745036775177
"44740",-103.297512904263,20.6770603293473
"44750",-103.293997873814,20.6717248686519
"44760",-103.276909063991,20.6791513884833
"44766",-103.278685864802,20.6771910535138
"44768",-103.277768703102,20.6822582249063
"44769",-103.268882401408,20.681686297962
"44770",-103.277823100538,20.6702102088083
"44790",-103.285669018787,20.6639823168221
"44800",-103.313931906649,20.6567206619311
"44810",-103.299809304104,20.6562556872375
"44820",-103.282627218014,20.650016858412
"44825",-103.283158435846,20.6427921060464
"44827",-103.275910442694,20.6451460671105
"44828",-103.277694334235,20.6464448019179
"44829",-103.287832561001,20.6565443555118
"44840",-103.316712162568,20.6502373311982
"44860",-103.312739319572,20.6408747129641
"44870",-103.326973864752,20.6465536237571
"44879",-103.287239140868,20.6919614466398
"44890",-103.322467549825,20.6353702010669
"44895",-103.325961805728,20.6310125490885
"44897",-103.322829684157,20.63752535695
"44898",-103.331363508773,20.6413254853234
"44899",-103.321211246469,20.6446936558131
"44900",-103.370985018918,20.6580549632416
"44910",-103.357651762839,20.6495590220303
"44920",-103.375773709295,20.6501438894629
"44929",-103.372365241493,20.6503969309299
"44930",-103.369806256438,20.6412813908685
"44940",-103.357202046338,20.634089842729
"44948",-103.349647364449,20.623415021888
"44949",-103.351115301878,20.6274412001369
"44950",-103.386104889777,20.6393094492391
"44960",-103.37359632553,20.6277685101989
"44967",-103.378436175963,20.6224299300131
"44968",-103.372395077156,20.6171843529988
"44970",-103.358684666214,20.6204310184778
"44977",-103.364384724331,20.6162038947095
"44980",-103.383942837383,20.6155527573623
"44984",-103.376220385211,20.6151332301596
"44985",-103.374023139696,20.6138155817662
"44986",-103.371243797293,20.6138412475877
"44987",-103.392592928418,20.6273095562065
"44989",-103.385383034754,20.6330410264102
"44990",-103.349293883702,20.6146350821872
"45010",-103.446626910566,20.6658849276272
"45016",-103.435449917049,20.6855898828853
"45017",-103.451277815842,20.6915366263926
"45018",-103.439329849082,20.6749121015836
"45019",-103.452500284121,20.7456212731804
"45020",-103.424823207126,20.6764811052834
"45027",-103.427392155358,20.6828817254655
"45030",-103.427537992488,20.6621784598993
"45035",-103.42100973369,20.6618831938624
"45037",-103.437097265422,20.6621782550683
"45038",-103.420204405264,20.6682313936858
"45039",-103.419990096774,20.6709328572133
"45040",-103.409324951658,20.6652221197835
"45047",-103.417742128398,20.6600148500498
"45050",-103.414075984767,20.6534192127061
"45053",-103.439740536222,20.6503464048892
"45054",-103.42057254963,20.6531576552539
"45055",-103.398356059331,20.6538247915579
"45056",-103.42739655521,20.6482565261293
"45057",-103.431478573749,20.6489009566996
"45058",-103.426517229365,20.6521955752184
"45059",-103.43269101634,20.6515280306169
"45060",-103.449266316958,20.639339990021
"45065",-103.467897270434,20.6419204420795
"45066",-103.461340755146,20.6266470656588
"45067",-103.448243900662,20.6298360518101
"45068",-103.457740698306,20.6507302618638
"45069",-103.448013521566,20.6519357481268
"45070",-103.420503338102,20.6345320442533
"45076",-103.422684318957,20.6345766162911
"45077",-103.428251951057,20.622461688737
"45078",-103.427952386571,20.6168050048766
"45079",-103.435002843616,20.6360742707074
"45080",-103.411434037901,20.6240328871213
"45086",-103.403784299765,20.6372811442058
"45087",-103.410707218091,20.6357499536696
"45088",-103.406997425645,20.64093230777
"45089",-103.400184450936,20.6432596733525
"45100",-103.444038724553,20.725717401995
"45110",-103.414759467069,20.6944712670084
"45116",-103.419745180451,20.7098720138825
"45117",-103.434152548269,20.6915990464062
"45118",-103.404363694401,20.714634087489
"45119",-103.417501833229,20.6867171218882
"45120",-103.407891152991,20.6808935307278
"45128",-103.409588545058,20.6844502103234
"45129",-103.408115957995,20.6889759362879
"45130",-103.398681522659,20.7479627184002
"45134",-103.435439960937,20.7589624280543
"45136",-103.436946167885,20.7444332559107
"45138",-103.421547014253,20.7428081528926
"45140",-103.403081870437,20.727527898109
"45145",-103.401257976658,20.7362551792656
"45146",-103.396104483918,20.7217604952823
"45147",-103.398904442908,20.73089676261
"45148",-103.408091250151,20.7325124936973
"45150",-103.387196263451,20.7119112438944
"45157",-103.378143864557,20.7326520122743
"45158",-103.385819484742,20.7345618305687
"45159",-103.372779293863,20.7243745771275
"45160",-103.379381883764,20.7149876838878
"45167",-103.389038641017,20.7150302122545
"45168",-103.393761103145,20.7138418740044
"45169",-103.396773170954,20.7186782478142
"45170",-103.366238467685,20.7184811689404
"45176",-103.364024417714,20.7132887178975
"45177",-103.368987135946,20.7145645590625
"45178",-103.361039326795,20.7148181009056
"45179",-103.363657594246,20.725082914512
"45180",-103.357926401609,20.735695604663
"45184",-103.373309134504,20.7260832719066
"45185",-103.360643486873,20.7497927882386
"45186",-103.344635028188,20.7437066501757
