SEMESTRE;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;anio;trimestre
"2012Q3";1231510;3285563;684687;846432;2830723;670335;4961215;3463329;8862881;1663335;5633506;3436402;2743182;7531137;15538435;4405635;1814969;1114546;4806100;3858844;5898495;1912727;1427011;2632464;2802167;2744367;2301083;3361867;1208645;7758274;2008893;1511827;"2012";"2"
